Timestamp,Temperature (Celsius)
2024-10-16 11:45:52,39.5625
2024-10-16 11:45:54,39.625
2024-10-16 11:45:57,39.5625
2024-10-16 11:45:59,39.625
2024-10-16 11:46:02,39.625
2024-10-16 11:46:04,39.625
2024-10-16 11:46:06,39.625
2024-10-16 11:46:09,39.625
2024-10-16 11:46:11,39.625
2024-10-16 11:46:14,39.625
2024-10-16 11:46:16,39.625
2024-10-16 11:46:18,39.625
2024-10-16 11:46:21,39.625
2024-10-16 11:46:23,39.625
2024-10-16 11:46:26,39.625
2024-10-16 11:46:28,39.625
2024-10-16 11:46:30,39.625
2024-10-16 11:46:33,39.6875
2024-10-16 11:46:35,39.6875
2024-10-16 11:46:38,39.625
2024-10-16 11:46:40,39.625
2024-10-16 11:46:42,39.6875
2024-10-16 11:46:45,39.6875
2024-10-16 11:46:47,39.6875
2024-10-16 11:46:50,39.6875
2024-10-16 11:46:52,39.6875
2024-10-16 11:46:55,39.625
2024-10-16 11:46:57,39.6875
2024-10-16 11:46:59,39.6875
2024-10-16 11:47:02,39.6875
2024-10-16 11:47:04,39.6875
2024-10-16 11:47:07,39.6875
2024-10-16 11:47:09,39.6875
2024-10-16 11:47:11,39.6875
2024-10-16 11:47:14,39.6875
2024-10-16 11:47:16,39.6875
2024-10-16 11:47:19,39.6875
2024-10-16 11:47:21,39.6875
2024-10-16 11:47:23,39.6875
2024-10-16 11:47:26,39.6875
2024-10-16 11:47:28,39.6875
2024-10-16 11:47:31,39.75
2024-10-16 11:47:33,39.75
2024-10-16 11:47:35,39.75
2024-10-16 11:47:38,39.75
2024-10-16 11:47:40,39.75
2024-10-16 11:47:43,39.75
2024-10-16 11:47:45,39.75
2024-10-16 11:47:47,39.75
2024-10-16 11:47:50,39.75
2024-10-16 11:47:52,39.75
2024-10-16 11:47:55,39.75
2024-10-16 11:47:57,39.75
2024-10-16 11:48:00,39.75
2024-10-16 11:48:02,39.75
2024-10-16 11:48:04,39.75
2024-10-16 11:48:07,39.75
2024-10-16 11:48:09,39.75
2024-10-16 11:48:12,39.75
2024-10-16 11:48:14,39.75
2024-10-16 11:48:16,39.6875
2024-10-16 11:48:19,39.6875
2024-10-16 11:48:21,39.6875
2024-10-16 11:48:24,39.6875
2024-10-16 11:48:26,39.625
2024-10-16 11:48:29,39.625
2024-10-16 11:48:31,39.625
2024-10-16 11:48:33,39.5625
2024-10-16 11:48:36,39.5625
2024-10-16 11:48:38,39.5625
2024-10-16 11:48:41,39.5
2024-10-16 11:48:43,39.5
2024-10-16 11:48:45,39.5
2024-10-16 11:48:48,39.5
2024-10-16 11:48:50,39.5
2024-10-16 11:48:53,39.5
2024-10-16 11:48:55,39.5
2024-10-16 11:48:57,39.5
2024-10-16 11:49:00,39.5
2024-10-16 11:49:02,39.5
2024-10-16 11:49:05,39.5
2024-10-16 11:49:07,39.5
2024-10-16 11:49:10,39.5
2024-10-16 11:49:12,39.5
2024-10-16 11:49:14,39.5
2024-10-16 11:49:17,39.5
2024-10-16 11:49:19,39.5625
2024-10-16 11:49:21,39.5625
2024-10-16 11:49:23,39.5625
2024-10-16 11:49:26,39.5625
2024-10-16 11:49:28,39.5625
2024-10-16 11:49:30,39.5625
2024-10-16 11:49:33,39.5625
2024-10-16 11:49:35,39.5625
2024-10-16 11:49:38,39.5625
2024-10-16 11:49:40,39.625
2024-10-16 11:49:42,39.5625
2024-10-16 11:49:45,39.5625
2024-10-16 11:49:47,39.5625
2024-10-16 11:49:50,39.625
2024-10-16 11:49:52,39.625
2024-10-16 11:49:54,39.625
2024-10-16 11:49:57,39.5625
2024-10-16 11:49:59,39.375
2024-10-16 11:50:02,39.125
2024-10-16 11:50:04,38.9375
2024-10-16 11:50:06,38.6875
2024-10-16 11:50:09,38.5
2024-10-16 11:50:11,38.25
2024-10-16 11:50:14,38.0625
2024-10-16 11:50:16,37.8125
2024-10-16 11:50:19,37.625
2024-10-16 11:50:21,37.4375
2024-10-16 11:50:23,37.25
2024-10-16 11:50:26,37.0625
2024-10-16 11:50:28,36.8125
2024-10-16 11:50:31,36.625
2024-10-16 11:50:33,36.5
2024-10-16 11:50:35,36.25
2024-10-16 11:50:38,36.125
2024-10-16 11:50:40,35.9375
2024-10-16 11:50:43,35.75
2024-10-16 11:50:45,35.625
2024-10-16 11:50:48,35.375
2024-10-16 11:50:50,35.1875
2024-10-16 11:50:53,35.0
2024-10-16 11:50:55,34.875
2024-10-16 11:50:57,34.6875
2024-10-16 11:51:00,34.5625
2024-10-16 11:51:02,34.4375
2024-10-16 11:51:05,34.25
2024-10-16 11:51:07,34.125
2024-10-16 11:51:09,33.9375
2024-10-16 11:51:12,33.8125
2024-10-16 11:51:14,33.6875
2024-10-16 11:51:17,33.5625
2024-10-16 11:51:19,33.375
2024-10-16 11:51:21,33.25
2024-10-16 11:51:24,33.125
2024-10-16 11:51:26,33.0
2024-10-16 11:51:29,32.875
2024-10-16 11:51:31,32.6875
2024-10-16 11:51:34,32.625
2024-10-16 11:51:36,32.5
2024-10-16 11:51:38,32.375
2024-10-16 11:51:41,32.25
2024-10-16 11:51:43,32.125
2024-10-16 11:51:46,32.0625
2024-10-16 11:51:48,31.9375
2024-10-16 11:51:50,31.8125
2024-10-16 11:51:53,31.6875
2024-10-16 11:51:55,31.625
2024-10-16 11:51:58,31.5
2024-10-16 11:52:00,31.375
2024-10-16 11:52:02,31.25
2024-10-16 11:52:05,31.1875
2024-10-16 11:52:07,31.0625
2024-10-16 11:52:10,31.0
2024-10-16 11:52:12,30.875
2024-10-16 11:52:14,30.8125
2024-10-16 11:52:17,30.6875
2024-10-16 11:52:19,30.625
2024-10-16 11:52:22,30.5
2024-10-16 11:52:24,30.375
2024-10-16 11:52:27,30.25
2024-10-16 11:52:29,30.1875
2024-10-16 11:52:31,30.0625
2024-10-16 11:52:34,30.0
2024-10-16 11:52:36,29.875
2024-10-16 11:52:39,29.8125
2024-10-16 11:52:41,29.75
2024-10-16 11:52:43,29.625
2024-10-16 11:52:46,29.5625
2024-10-16 11:52:48,29.5
2024-10-16 11:52:51,29.375
2024-10-16 11:52:53,29.3125
2024-10-16 11:52:55,29.1875
2024-10-16 11:52:58,29.125
2024-10-16 11:53:00,29.0625
2024-10-16 11:53:03,29.0
2024-10-16 11:53:05,28.9375
2024-10-16 11:53:08,28.8125
2024-10-16 11:53:10,28.8125
2024-10-16 11:53:12,28.6875
2024-10-16 11:53:14,28.6875
2024-10-16 11:53:16,28.5625
